gene_short_name	locus	expression
WDR24	16:734621-740444	7.90345577290282
WDR25	14:100842754-100996640	1.33130459813401
WDR26	1:224572844-224624735	5.80220129806548
WDR27	6:169857306-170102159	7.52058156533167
WDR3	1:118472342-118509165	0.709202436264604
WDR31	9:116075501-116102578	5.84676285274327
WDR33	2:128458595-128568761	4.28462581243366
WDR34	9:131395939-131419066	0.708795632235706
WDR35	2:20110020-20189892	4.66741996351629
WDR36	5:110427413-110466200	3.59273501671851
WDR37	10:1095477-1178237	6.53841488063335
WDR38	9:127615754-127620160	0
WDR41	5:76721794-76916436	6.32353578461334
WDR4	21:44263203-44299678	9.30219562724233
WDR43	2:29117508-29171088	3.77553205704316
WDR44	X:117480035-117583924	8.64308175630867
WDR45B	17:80572437-80606429	8.3591274288483
WDR45	HG1436_HG1432_PATCH:48931124-48960569	0
WDR45	X:48932091-48958108	5.85803563473746
WDR46	6:33246884-33257304	2.3282894352451
WDR46	HSCHR6_MHC_COX:33168490-33178914	0
WDR46	HSCHR6_MHC_DBB:33224809-33235233	0
WDR46	HSCHR6_MHC_MCF:33417261-33427651	0
WDR46	HSCHR6_MHC_QBL:33175726-33186150	0
WDR47	1:109512835-109584850	2.24821827607229
WDR48	3:39093488-39138155	3.36506783729419
WDR49	3:167196471-167371771	6.30165028152987
WDR52	3:113005776-113160457	6.25555705279112
WDR52-AS1	3:113122837-113152839	7.10624728119001
WDR53	3:196281055-196295545	6.19559311773628
WDR54	2:74648804-74652882	4.52673963503912
WDR55	5:140044260-140053709	6.81081644026563
WDR5	9:137000486-137025093	9.70725464401767
WDR59	16:74907467-75034071	2.39321931265295
WDR5B	3:122130714-122134882	8.14091578824446
WDR60	7:158649268-158749438	1.47733473684639
WDR61	15:78570176-78592136	8.83080161409453
WDR62	19:36545782-36596008	0.230454525444657
WDR63	1:85464829-85598821	3.98583822418004
WDR6	3:49044494-49053386	9.80975839309394
WDR64	1:241815579-241965435	2.24269774975255
WDR65	1:43637819-43720029	6.10671953763813
WDR66	12:122355767-122441833	0.811641868203878
WDR70	5:37379313-37753537	5.40147800929844
WDR7	18:54318573-54698828	1.22086527757347
WDR72	15:53805937-54055075	8.86669010156766
WDR73	15:85185998-85197574	3.38975036516786
WDR74	11:62599813-62609281	8.11035959515721
WDR75	2:190306158-190340291	5.91425280552357
WDR76	15:44119160-44160617	2.52631596755236
WDR77	1:111982511-111991998	7.74850376415998
WDR78	1:67278567-67390570	0.960266392212361
WDR7-OT1	18:54695062-54706076	8.92465082695708
WDR81	17:1619816-1641893	2.01983184320852
WDR82	3:52288436-52322036	4.34480948606506
WDR82P1	3:94655929-94656868	9.85124406404793
WDR83	19:12777613-12786646	5.73527539381757
WDR83OS	19:12778884-12782170	5.62306595733389
WDR86	7:151072994-151107813	9.23095207195729
WDR86-AS1	7:151106246-151110440	4.78082250338048
WDR87	19:38375462-38397317	3.99985341820866
WDR88	19:33622995-33666701	3.30512729007751
WDR89	14:64063756-64108579	5.32274735625833
WDR90	16:699310-717833	7.53031400498003
WDR91	7:134868589-134896316	2.96896160347387
WDR92	2:68350067-68384692	7.7484577614814
WDR93	15:90234027-90286869	4.76681420346722
WDR95P	13:31651390-31689836	0
WDR96	10:105889645-105992120	4.66732382774353
WDSUB1	2:160092303-160143310	1.96719462284818
WDTC1	1:27561006-27635110	1.26570421271026
WDYHV1	8:124428964-124479470	4.79485425632447
WEE1	11:9595227-9615004	6.94773508701473
WEE2	7:141408152-141431071	0
WEE2-AS1	7:141404137-141438146	6.66253219358623
WEE2-AS1	HSCHR7_1_CTG6:141410145-141444154	0
WEE2	HSCHR7_1_CTG6:141414160-141437079	0
WFDC10A	20:44258164-44259835	3.94972030539066
WFDC10B	20:44313291-44333658	3.18823754088953
WFDC11	20:44277201-44298909	4.42038631765172
WFDC1	16:84328251-84363450	1.77811381872743
WFDC12	20:43752065-43753106	8.82887833984569
WFDC13	20:44330654-44337456	7.10773675469682
WFDC2	20:44098345-44110172	2.64271259773523
WFDC3	20:44376582-44420571	1.70244093053043
WFDC5	20:43738092-43743813	3.65043624304235
WFDC6	20:44162834-44168134	0
WFDC8	20:44179791-44207965	2.48137304093689
WFDC9	20:44236577-44259907	0
WFIKKN1	16:679238-684116	2.49249177286401
WFIKKN2	17:48912010-48919709	6.81135731982067
WFS1	4:6271575-6304992	1.26358391484246
WHAMM	15:83478379-83503611	6.00876598153263
WHAMMP2	15:28982728-29002537	1.6481518605724
WHAMMP3	15:23187727-23208737	2.65711241168901
WHSC1	4:1873150-1983934	9.09919753670692
WHSC1L1	8:38127214-38239790	0.59576463419944
WI2-1043J20.1	HSCHR22_1_CTG2:39345117-39345132	0
WI2-1528O10.1	HG531_PATCH:115111641-115112112	0
WI2-1896O14.1	1:144676873-144679969	6.57314474694431
WI2-1896O14.1	HG1287_PATCH:149884410-149887505	0
WI2-1959D15.1	9:139141823-139143051	0
WI2-1959D15.1	HG998_1_PATCH:139141816-139143051	0
WI2-2221J1.1	2:16330518-16330662	0
WI2-2334D6.1	15:29103027-29103544	1.1861693719402
WI2-2373I1.1	7:330616-330787	0
WI2-2373I1.2	7:331309-334388	0
WI2-2610K16.1	HG998_1_PATCH:139173225-139198747	0
WI2-2942J8.1	HG998_2_PATCH:139230204-139235225	0
WI2-2994D6.1	1:13196269-13199067	0
WI2-2998D17.2	1:223741976-223742862	5.42139932513237
WI2-3308P17.2	1:13052393-13052998	0
WI2-3658N16.1	1:146032647-146253110	9.34201764175668
WI2-80269A6.1	X:150666197-150666826	0.114664239808917
WI2-81516E3.1	22:49288728-49294198	0
WI2-85898F10.1	22:46271878-46283628	8.72220442863181
WI2-87327B8.1	20:61172796-61174714	0
WI2-87327B8.1	HG506_HG507_HG1000_PATCH:61150645-61152563	0
WI2-89031B12.1	HG1497_PATCH:153686307-153687099	0
WI2-89031B12.1	X:153746163-153746955	0
WI2-89927D4.1	4:2609596-2609873	0
WI2-925H4.1	1:145827204-145833118	9.03720736969262
WI2-925H4.1	HG1287_PATCH:146288360-146294273	0
WIBG	12:56295196-56326402	7.14213048107922
WIF1	12:65444405-65515346	8.27500141225755
WIPF1	2:175424299-175547644	3.75782193616033
WIPF2	17:38375555-38440388	6.01457660319284
WIPF3	7:29846101-29956682	4.73080723313615
WIPI1	17:66417088-66453654	5.78031891956925
WIPI2	7:5229818-5273457	0.971136153675616
WISP1	8:134203281-134242587	8.65942993434146
WISP1-OT1	8:134241298-134241940	6.12968341913074
WISP2	20:43343484-43357150	7.88442431716248
WISP3	6:112375274-112392171	9.97942671645433
WISP3	HG1304_PATCH:112375274-112392172	0
WIZ	19:15532318-15560762	9.07936635427177
WLS	1:68564141-68698803	4.06387824565172
WNK1	12:861758-1020618	0.578874628990889
WNK2	9:95947197-96082854	6.15132598904893
WNK3	HG1433_PATCH:53935822-54101642	0
WNK3	X:54219255-54385075	7.62035374995321
WNK4	17:40932695-40948954	7.31819189386442
WNT10A	2:219745084-219764303	3.17434978205711
WNT10B	12:49359122-49365546	4.79623193852603
WNT11	11:75897368-75921780	0.396005667280406
WNT1	12:49372397-49375459	0
WNT16	7:120965420-120981158	6.31313435733318
WNT2	7:116916684-116963343	4.4301773305051
WNT2B	1:113009162-113072787	9.4344147760421
WNT3	17:44839871-44910520	7.667911502067
WNT3A	1:228194751-228248961	8.27291640453041
WNT4	1:22443797-22470462	3.37887688307092
WNT5A	3:55499742-55523973	3.71670657070354
WNT5A-AS1	3:55521726-55522336	6.43090961966664
WNT5B	12:1639056-1756409	2.97563187777996
WNT6	2:219724543-219738955	2.25319693796337
WNT7A	3:13857754-13921618	0.0520364637486637
WNT7B	22:46316241-46373009	6.08549812808633
WNT8A	5:137419580-137428054	0
WNT8B	10:102222797-102243501	0
WNT9A	1:228106356-228135599	5.71755173383281
WNT9B	17:44910566-44964096	0.777490055188537
WRAP53	17:7589388-7606820	6.17698019137606
WRAP73	1:3547330-3569325	1.73875969368964
WRB	21:40752169-40800454	6.95021016523242
WRBP1	4:113614614-113614948	0
WRN	8:30891316-31031285	9.83465923462063
WRNIP1	6:2765647-2787186	6.30389768397436
WSB1	17:25621101-25640657	6.49309296393767
WSB2	12:118470711-118500235	3.00798940239474
WSCD1	17:5675553-6027747	1.34059993317351
WSCD2	12:108523247-108644314	0.376719427295029
WT1	11:32409320-32457176	2.35102206002921
WT1-AS	11:32457063-32480315	0.442359619773924
WTAP	6:160146616-160177351	2.19871676992625
WTAPP1	11:102617698-102707497	8.91696767881513
WTAPP1	HG305_PATCH:102617698-102707497	0
WTIP	19:34971873-34997258	0.768655447755009
WWC1	5:167718655-167899308	8.54773184284568
WWC2	4:184020445-184241930	9.58503308007494
WWC2-AS1	4:184154780-184161787	2.80625751940534
WWC2-AS2	4:184018169-184020352	0.911398639436811
WWC3-AS1	X:9992881-10006694	0
WWC3	X:9983601-10112518	3.01258713006973
WWOX	16:78133309-79246564	9.39153007697314
WWP1	8:87354966-87490649	1.40235692029819
WWP1P1	3:98376645-98379414	7.69117895513773
WWP2	16:69796208-69975644	6.91436126595363
WWTR1	3:149235021-149454501	9.57412768853828
WWTR1-AS1	3:149374806-149379151	0.0717315054498613
WWTR1-IT1	3:149366783-149367971	0
XAB2	19:7684410-7694451	5.76307928189635
XAF1	17:6658765-6678966	9.19929859228432
XAGE1A	HG1433_PATCH:52238667-52243812	0
XAGE1A	X:52255218-52260363	0.928746038116515
XAGE1B	HG1433_PATCH:52255076-52263803	0
XAGE1B	X:52235227-52243954	5.61322365188971
XAGE1C	X:52511760-52516905	3.77935199066997
XAGE1D	X:52528158-52533303	6.95216902298853
XAGE1E	X:52541052-52546197	4.05971324304119
XAGE2B	HG1433_PATCH:52112029-52118680	0
XAGE2B	X:52112172-52118823	0
XAGE2	X:52380350-52387001	0
XAGE3	HG1433_PATCH:52605527-52611068	0
XAGE3	X:52891556-52897099	6.23998927883804
XAGE5	HG1433_PATCH:52555203-52561301	0
XAGE5	X:52841227-52847325	0
XBP1	22:29190542-29196585	9.10932109225541
XBP1P1	5:112220790-112221442	0
XCL1	1:168545710-168551315	5.47363939927891
XCL2	1:168510002-168513235	1.60222822567448
XCR1	3:46058515-46069234	3.58207345707342
XDH	2:31557186-31637581	6.28610824700445
XGPY	Y:14551844-14619171	0
XG	X:2670090-2734539	3.83431789232418
XIAP-AS1	X:123006475-123007782	0
XIAP	X:122993573-123047829	1.92336093634367
XIRP1	3:39224700-39234087	4.09541436238214
XIRP2	2:167744996-168116263	0
XIRP2-AS1	2:167980413-167997465	0
XIST	X:73040485-73072588	0
XK	HG1424_PATCH:37545820-37592192	0
XKR3	22:17264301-17302589	0
XKR4	8:56014948-56454613	6.18327546166256
XKR5	8:6666037-6693166	8.28522838652134
XKR6	8:10753554-11058875	1.7768473806791
XKR7	20:30555804-30591190	0
XKR8	1:28285972-28294607	8.08533509261906
XKR9	8:71581599-71702606	8.02606201032177
XKRX	X:100168430-100184422	5.99719115300104
XKRYP1	Y:20670462-20670954	0
XKRYP2	Y:20973223-20973715	0
XKRYP3	Y:25862068-25872955	0
XKRYP4	Y:26063387-26063870	0
XKRYP5	Y:27898534-27899017	0
XKRYP6	Y:28089414-28100299	0
XK	X:37545011-37591383	3.23657995788381
XPA	9:100437190-100459639	7.87881266791373
XPC	3:14186646-14220283	5.49247042043135
XPNPEP1	10:111624523-111683311	5.87430462706834
XPNPEP2	X:128872949-128903514	5.52643762435764
XPNPEP3	22:41253080-41363838	2.21261419123039
XPO1	2:61704983-61765761	3.64390118978918
XPO4	13:21351468-21477187	9.20009076362476
XPO5	6:43490071-43543812	2.46782815549523
XPO6	16:28109299-28223241	7.5725766713731
XPO7	8:21777179-21864096	3.33002282073721
XPOT	12:64798129-64844907	5.96586317988113
XPOTP1	20:32801300-32803698	3.35706183221191
XPR1	1:180601139-180859387	9.32978529017419
XRCC1	19:44047191-44084625	4.17954714037478
XRCC2	7:152341863-152373250	1.62352665793151
XRCC3	14:104163945-104181841	5.902248499915
XRCC4	5:82373316-82649606	3.91997999278829
XRCC5	2:216972186-217071026	4.16520799975842
XRCC6	22:42017122-42060044	1.05679132277146
XRCC6BP1	12:58335323-58351052	1.7796807247214
XRCC6BP1	HSCHR12_1_CTG2_1:58335323-58351052	0
XRCC6P1	10:94966613-94969384	5.92065697535872
XRCC6P2	HG1459_PATCH:149312792-149314618	0
XRCC6P2	X:149399290-149401116	5.98061296157539
XRCC6P3	1:220487286-220488907	2.71927224472165
XRCC6P4	8:63767626-63769693	4.74608281627297
XRCC6P5	X:98716599-98976156	1.41003356315196
XRN1	3:142025448-142166904	7.45298215420917
XRN2	20:21283941-21370463	2.30400747153908
XRRA1	11:74518783-74660245	8.37171291932464
XX-2136C48.7	10:135505634-135505917	0.107748722657561
XX-2136C48.8	10:135477930-135478609	0
XXbac-B135H6.15	22:21311379-21318967	3.81009053671733
XXbac-B135H6.18	22:21335649-21336044	1.92425081739202
XXbac-B33L19.10	22:20473205-20475156	0
XXbac-B33L19.3	22:20326327-20350457	0
XXbac-B33L19.4	22:20330725-20331888	5.97920533502474
XXbac-B33L19.6	22:20336865-20341114	0
XXbac-B444P24.10	22:20287282-20300739	2.61894061695784
XXbac-B444P24.13	22:20305641-20306272	7.58363893488422
XXbac-B444P24.14	22:20308261-20308726	0
XXbac-B444P24.8	22:20186251-20192441	0
XXbac-B461K10.4	22:18270417-18294263	4.70456807175651
XXbac-B476C20.10	22:18584377-18584654	0
XXbac-B476C20.11	22:18564231-18564441	0
XXbac-B476C20.13	22:18487035-18490074	0
XXbac-B476C20.14	22:18465970-18466385	0
XXbac-B476C20.17	22:18512150-18520734	2.76845150860026
XXbac-B476C20.9	22:18559292-18561650	9.3314161314629
XXbac-B562F10.11	22:20804408-20806111	8.42269963119179
XXbac-BCX105D18.9	HSCHR6_MHC_COX:32070085-32088232	0
XXbac-BCX196D17.5	6:29091986-29096685	0
XXbac-BCX196D17.5	HSCHR6_MHC_APD:29092025-29096724	0
XXbac-BCX196D17.5	HSCHR6_MHC_COX:29088660-29093357	0
XXbac-BCX196D17.5	HSCHR6_MHC_DBB:29091998-29096697	0
XXbac-BCX196D17.5	HSCHR6_MHC_MANN:29091991-29096689	0
XXbac-BCX196D17.5	HSCHR6_MHC_QBL:29091992-29096691	0
XXbac-BCX196D17.5	HSCHR6_MHC_SSTO:29092012-29096710	0
XXbac-BPG116M5.15	HSCHR6_MHC_COX:31948952-31952482	0
XXbac-BPG116M5.15	HSCHR6_MHC_DBB:31976324-31979854	0
XXbac-BPG116M5.15	HSCHR6_MHC_SSTO:31959604-31963150	0
XXbac-BPG118E17.9	HSCHR6_MHC_APD:31006268-31011068	0
XXbac-BPG118E17.9	HSCHR6_MHC_COX:30987506-30992304	0
XXbac-BPG118E17.9	HSCHR6_MHC_DBB:30988742-30993542	0
XXbac-BPG118E17.9	HSCHR6_MHC_MANN:31042649-31047446	0
XXbac-BPG118E17.9	HSCHR6_MHC_MCF:31076238-31081035	0
XXbac-BPG118E17.9	HSCHR6_MHC_QBL:30987746-30992544	0
XXbac-BPG118E17.9	HSCHR6_MHC_SSTO:30989084-30993888	0
XXbac-BPG13B8.10	6:29465285-29478333	0
XXbac-BPG13B8.10	HSCHR6_MHC_APD:29465367-29478414	0
XXbac-BPG13B8.10	HSCHR6_MHC_COX:29461862-29474910	0
XXbac-BPG13B8.10	HSCHR6_MHC_DBB:29465219-29478267	0
XXbac-BPG13B8.10	HSCHR6_MHC_MANN:29464857-29477904	0
XXbac-BPG13B8.10	HSCHR6_MHC_MCF:29465071-29478119	0
XXbac-BPG13B8.10	HSCHR6_MHC_QBL:29465174-29478221	0
XXbac-BPG13B8.10	HSCHR6_MHC_SSTO:29464959-29478007	0
XXbac-BPG154L12.4	6:32223487-32233615	5.98095395835117
XXbac-BPG157A10.21	6:33213851-33214633	4.5489349658601
XXbac-BPG16N22.5	6:31483755-31483988	0
XXbac-BPG170G13.31	6:29731034-29731169	0
XXbac-BPG170G13.31	HG1322_PATCH:29730997-29731132	0
XXbac-BPG170G13.32	6:29719741-29719984	0
XXbac-BPG181B23.6	6:31430504-31431113	6.93743153708056
XXbac-BPG181B23.7	6:31362065-31363272	5.75435848673806
XXbac-BPG181M17.5	6:32905140-32920899	2.32359670568258
XXbac-BPG181M17.6	6:32939841-32940630	9.92294873576611
XXbac-BPG248L24.10	6:31275591-31276326	0
XXbac-BPG248L24.10	HSCHR6_MHC_COX:31266626-31267361	0
XXbac-BPG248L24.10	HSCHR6_MHC_DBB:31267736-31268471	0
XXbac-BPG248L24.10	HSCHR6_MHC_MANN:31319021-31319755	0
XXbac-BPG248L24.10	HSCHR6_MHC_MCF:31352705-31353440	0
XXbac-BPG248L24.10	HSCHR6_MHC_QBL:31265711-31266446	0
XXbac-BPG248L24.10	HSCHR6_MHC_SSTO:31268478-31269213	0
XXbac-BPG248L24.12	6:31324423-31325414	3.18467896198854
XXbac-BPG248L24.13	6:31261684-31269419	0
XXbac-BPG249D20.9	6:30484042-30486994	4.9017595895566
XXbac-BPG249D20.9	HSCHR6_MHC_APD:30492288-30495243	0
XXbac-BPG249D20.9	HSCHR6_MHC_COX:30473890-30476845	0
XXbac-BPG249D20.9	HSCHR6_MHC_DBB:30474277-30477232	0
XXbac-BPG249D20.9	HSCHR6_MHC_MANN:30528709-30531661	0
XXbac-BPG249D20.9	HSCHR6_MHC_MCF:30562496-30565448	0
XXbac-BPG249D20.9	HSCHR6_MHC_QBL:30473551-30476506	0
XXbac-BPG249D20.9	HSCHR6_MHC_SSTO:30475462-30478417	0
XXbac-BPG252P9.10	6:30710705-30711369	8.50436881417409
XXbac-BPG252P9.9	6:30690881-30691654	2.15206934837624
XXbac-BPG254F23.6	6:32627662-32630227	3.34748725406826
XXbac-BPG254F23.6	HSCHR6_MHC_COX:32550728-32553324	0
XXbac-BPG254F23.6	HSCHR6_MHC_DBB:32602902-32605491	0
XXbac-BPG254F23.6	HSCHR6_MHC_MANN:32779558-32782154	0
XXbac-BPG254F23.6	HSCHR6_MHC_MCF:32658440-32661036	0
XXbac-BPG254F23.6	HSCHR6_MHC_QBL:32555989-32558585	0
XXbac-BPG254F23.6	HSCHR6_MHC_SSTO:32715556-32718146	0
XXbac-BPG254F23.7	6:32685781-32686612	0
XXbac-BPG254F23.7	HSCHR6_MHC_APD:32670371-32671202	0
XXbac-BPG254F23.7	HSCHR6_MHC_COX:32609186-32610017	0
XXbac-BPG254F23.7	HSCHR6_MHC_DBB:32664298-32665133	0
XXbac-BPG254F23.7	HSCHR6_MHC_MANN:32839530-32840361	0
XXbac-BPG254F23.7	HSCHR6_MHC_MCF:32718926-32719761	0
XXbac-BPG254F23.7	HSCHR6_MHC_QBL:32614455-32615286	0
XXbac-BPG254F23.7	HSCHR6_MHC_SSTO:32776587-32777418	0
XXbac-BPG27H4.8	6:30807302-30815936	0
XXbac-BPG27H4.8	HSCHR6_MHC_COX:30797161-30805800	0
XXbac-BPG27H4.8	HSCHR6_MHC_DBB:30797974-30806609	0
XXbac-BPG27H4.8	HSCHR6_MHC_MANN:30851992-30860627	0
XXbac-BPG27H4.8	HSCHR6_MHC_MCF:30885788-30894426	0
XXbac-BPG27H4.8	HSCHR6_MHC_QBL:30796823-30805462	0
XXbac-BPG299F13.14	6:31167941-31169695	0.41151404613629
XXbac-BPG299F13.14	HSCHR6_MHC_COX:31160510-31162263	0
XXbac-BPG299F13.14	HSCHR6_MHC_DBB:31161684-31163437	0
XXbac-BPG299F13.14	HSCHR6_MHC_MANN:31212936-31213410	0
XXbac-BPG299F13.14	HSCHR6_MHC_MCF:31246515-31248313	0
XXbac-BPG299F13.14	HSCHR6_MHC_QBL:31160393-31162153	0
XXbac-BPG299F13.14	HSCHR6_MHC_SSTO:31162028-31163780	0
XXbac-BPG299F13.15	6:31190689-31190870	0
XXbac-BPG299F13.16	6:31192118-31192835	0
XXbac-BPG299F13.17	6:31162976-31165814	3.26583481626585
XXbac-BPG300A18.13	6:32152515-32153659	0.61487436760217
XXbac-BPG308J9.3	6:29191749-29258217	0
XXbac-BPG308J9.3	HSCHR6_MHC_APD:29234761-29234916	0
XXbac-BPG308J9.3	HSCHR6_MHC_COX:29188440-29231555	0
XXbac-BPG308J9.3	HSCHR6_MHC_DBB:29191798-29234885	0
XXbac-BPG308J9.3	HSCHR6_MHC_MANN:29191795-29234882	0
XXbac-BPG308J9.3	HSCHR6_MHC_SSTO:29191822-29234926	0
XXbac-BPG308K3.5	6:28805645-28806783	0
XXbac-BPG308K3.5	HSCHR6_MHC_APD:28805649-28806787	0
XXbac-BPG308K3.5	HSCHR6_MHC_COX:28806289-28807427	0
XXbac-BPG308K3.5	HSCHR6_MHC_DBB:28805658-28806796	0
XXbac-BPG308K3.5	HSCHR6_MHC_MANN:28805649-28806787	0
XXbac-BPG308K3.5	HSCHR6_MHC_MCF:28805654-28806792	0
XXbac-BPG308K3.5	HSCHR6_MHC_QBL:28805649-28806787	0
XXbac-BPG308K3.5	HSCHR6_MHC_SSTO:28805556-28806694	0
XXbac-BPG308K3.6	6:28827401-28832407	0
XXbac-BPG308K3.6	HSCHR6_MHC_APD:28827405-28831131	0
XXbac-BPG308K3.6	HSCHR6_MHC_COX:28828043-28831792	0
XXbac-BPG308K3.6	HSCHR6_MHC_DBB:28827414-28831140	0
XXbac-BPG308K3.6	HSCHR6_MHC_MANN:28827405-28831131	0
XXbac-BPG308K3.6	HSCHR6_MHC_MCF:28827409-28831132	0
XXbac-BPG308K3.6	HSCHR6_MHC_QBL:28827405-28831131	0
XXbac-BPG308K3.6	HSCHR6_MHC_SSTO:28827312-28831035	0
XXbac-BPG32J3.20	6:31654738-31681849	5.75200483901426
XXbac-BPG34I8.3	6:27528600-27529523	0
XXbac-BPG55C20.7	6:58291907-58298496	1.4587493147701
XXbac-BPGBPG24O18.1	6:27235891-27237008	0
XXbac-BPGBPG34I8.1	6:27482817-27483053	0
XXbac-BPGBPG55C20.1	6:58182168-58182746	1.55576925026253
XXbac-BPGBPG55C20.2	6:58234837-58240189	9.84157526865602
XXbac-BPGBPG55C20.3	6:58228886-58229426	0
XX-C2158C12.1	6:171004400-171006038	0
XX-C2158C12.2	6:171034284-171037576	9.66728596249595
XX-C2158C6.1	6:171044838-171045633	3.06286036968231
XX-C2158C6.2	6:171054605-171055065	6.51148905511945
XX-C2158C6.3	6:171045260-171046865	7.97178383450955
XX-C283C717.1	22:50753059-50754437	9.48388469638303
XXcos-LUCA11.4	3:50402764-50405628	4.95982154970989
XXcos-LUCA11.5	3:50388322-50405354	0.839749095030129
XX-CR54.1	1:248855491-248862411	0
XX-CR54.3	1:248881946-248885506	7.37491700798273
XX-CR54.3	HG999_1_PATCH:248881949-248914431	0
XX-DJ76P10__A.2	16:1939114-1940435	0
XX-FW80269A6.1	X:150684022-150684717	0
XX-FW81066F1.2	HG1459_PATCH:149011383-149012420	0
XX-FW81066F1.2	X:149097879-149098916	2.22739081131294
XX-FW83128A1.2	HG1497_PATCH:153502427-153503505	0
XX-FW83128A1.2	X:153562309-153563387	0
XX-FW84067D5.1	1:13607430-13611550	0
XX-FW84067D5.2	1:13632347-13635279	0
XXyac-YM21GA2.1	9:90431379-90432885	0
XXyac-YM21GA2.3	9:90463027-90468357	0
XXyac-YM21GA2.4	9:90479080-90481205	0
XXyac-YM21GA2.6	9:90441401-90452140	0
XXyac-YM21GA2.7	9:90471929-90474314	3.2956876186654
XXyac-YR12DB5.1	X:80855570-80856805	0
XXyac-YR29IB3.1	X:139763270-139769870	3.80730465054512
XXyac-YRM2039.2	9:14510-29739	2.67912150360644
XXyac-YX155B6.2	1:147552867-147566198	4.64124710299075
XXyac-YX155B6.5	1:147634988-147658907	0
XXyac-YX155B6.6	1:147635065-147700929	1.90443506697193
XXyac-YX155B6.7	1:147484030-147484460	9.04241445707157
XXyac-YX155B6.7	HG1287_PATCH:148698213-148698643	0
XXyac-YX60D10.1	20:23778777-23786300	0
XXyac-YX65C7_A.2	6:169613348-169639660	1.12641163170338
XXyac-YX65C7_A.3	6:169686628-169689311	8.14277041470632
XXyac-YX65C7_A.4	6:169696565-169698054	8.31968981772661
XXYLT1	3:194789007-194991896	3.54988926555961
XXYLT1-AS1	3:194815316-194816786	0
XXYLT1-AS2	3:194868599-194873519	2.49299322022125
XYLB	3:38388250-38462839	7.55180471111089
XYLT1	16:17195625-17564738	7.58761630626395
XYLT2	17:48423452-48440499	5.26456051738933
YAE1D1	7:39605974-39649919	5.55034932214767
YAF2	12:42550905-42632151	5.09747845353559
YAP1	11:101981191-102104154	4.37601826619357
YAP1P1	6:147728024-147729417	5.74685672763735
YAP1P2	HG1462_PATCH:114305706-114306316	0
YAP1P2	X:114303799-114304409	0
YARS	1:33240839-33283754	9.285692286212
YARS2	12:32880423-32908836	5.80475633498281
YBEY	21:47706250-47717665	8.95294934045523
YBX1	1:43148097-43168020	9.62993636727333
YBX1P10	9:35971340-35972315	1.4650577516295
YBX1P1	14:66479547-66480507	1.04441747302189
YBX1P2	7:105222704-105223703	7.97885288018733
YBX1P3	3:114649387-114650296	0
YBX1P4	7:151825963-151826771	0
YBX1P5	5:71713315-71714162	0
YBX1P6	9:112295109-112296612	9.99445996247232
YBX1P7	2:133246126-133246661	0
YBX1P8	X:46544199-46545142	0
YBX1P9	1:226505715-226506394	0
YBX2	17:7191570-7197934	6.32681038696319
YBX2P1	10:125751425-125752185	0
YBX3	12:10851682-10875911	6.89274332253262
YBX3P1	16:31579706-31580796	1.44958428805694
YDJC	22:21982377-21984353	3.28262477414683
YEATS2	3:183415605-183530413	7.92786244302988
YEATS2-AS1	3:183524244-183528571	1.77789685782045
YEATS4	12:69753482-69784576	1.97183184791356
YES1	18:721587-812547	3.82273392984644
YIF1A	11:66052050-66056641	6.59236332634464
YIF1B	19:38795752-38807913	2.50766638899222
YIPF1	1:54317391-54356407	0.879998127929866
YIPF2	19:11033443-11039357	9.13138573756441
YIPF3	6:43479564-43484728	9.84444494824857
YIPF4	2:32502978-32541663	2.90403259685263
YIPF5	5:143537722-143550278	1.53001886093989
YIPF6	X:67718164-67757127	5.83522597094998
YIPF7	4:44624085-44680573	9.90373549284413
YJEFN3	19:19639669-19648390	3.71322897030041
YKT6	7:44240566-44253893	5.8475873270072
YLPM1	14:75230068-75322244	6.39432173455134
YME1L1	10:27399382-27444195	3.32712283590809
YME1L1P1	22:16485398-16487973	0
YOD1	1:207217193-207226325	8.88260699110106
YPEL1	22:22051832-22090123	6.89443349372596
YPEL2	17:57409049-57479090	2.37481815041974
YPEL3	16:30103634-30108236	7.20857318723574
YPEL4	11:57412559-57417417	6.14863476483151
YPEL5	2:30369806-30383399	1.44360915059224
yR211F11.2	6:159342302-159343182	0
YRDC	1:38268615-38273857	6.64786814013496
YRDCP2	9:99717101-99717743	0
YRDCP3	21:42235919-42236399	0
Y_RNA	10:102158108-102158203	0
Y_RNA	10:102666930-102667037	6.92687456961721
Y_RNA	10:10274573-10274675	0
Y_RNA	10:103712361-103712461	0
Y_RNA	10:105432915-105433023	0
Y_RNA	10:112402435-112402543	0
Y_RNA	10:123606114-123606215	0
Y_RNA	10:126454764-126454866	0
Y_RNA	10:126503526-126503631	0
Y_RNA	10:128609375-128609472	0
Y_RNA	10:132303369-132303465	0
Y_RNA	10:13553205-13553313	0
Y_RNA	10:17445506-17445619	0
Y_RNA	10:21770644-21770746	0
Y_RNA	10:32044969-32045064	0
Y_RNA	10:32345673-32345767	0
Y_RNA	10:34490907-34491002	0
Y_RNA	10:36914942-36915066	0
Y_RNA	10:37591927-37592037	0
Y_RNA	10:38283790-38283903	0
Y_RNA	10:54612366-54612463	0
Y_RNA	10:61841498-61841612	0
Y_RNA	10:6287693-6287794	0
Y_RNA	10:70262908-70263016	0
Y_RNA	10:70495476-70495580	0
