gene_short_name	locus	expression
SPECC1L-ADORA2A	22:24666865-24838324	0
SPEF1	20:3758150-3762095	0
SPEF2	5:35617945-35814713	8.57583
SPEG	2:220299567-220363009	5.9073
SPEM1	17:7323678-7324951	0
SPEN	1:16174358-16266955	3.4773
SPERT	13:46276445-46288694	6.0318
SPESP1	15:69110559-69239150	0
SPG11	15:44854893-44955876	8.73713
SPG20	13:36875774-36944317	9.68815
SPG20OS	13:36920567-36943738	8.74471
SPG21	15:65255361-65282648	6.30049
SPG7	16:89557324-89624176	0
SPHAR	1:229440128-229441248	9.51696
SPHK1	17:74372664-74383941	0
SPHK2	19:49122547-49133974	2.03885
SPHKAP	2:228844665-229046361	0
SPI1	11:47376410-47400127	2.26756
SPIB	19:50922194-50934570	7.32686
SPIC	12:101869198-101880775	5.33765
SPICE1	3:113161564-113234034	6.57496
SPIDR	8:48173166-48648868	6.7639
SPIDR	HG1699_PATCH:48173166-48648898	0.16576
SPIN1	9:91003333-91093609	7.56847
SPIN2A	X:57160962-57164058	5.66246
SPIN2B	X:57144983-57147980	1.10175
SPIN3	X:57002802-57021970	1.41015
SPIN4-AS1	HG1437_PATCH:62569115-62571648	0
SPIN4-AS1	X:62569524-62572057	0.52939
SPIN4	HG1437_PATCH:62566697-62570814	1.28758
SPIN4	X:62567106-62571223	2.61153
SPINK13	5:147647742-147665817	0
SPINK14	5:147549295-147554961	3.2279
SPINK1	5:147204130-147211349	2.29317
SPINK2	4:57676025-57687908	4.36629
SPINK4	9:33218362-33248565	0
SPINK5	5:147405245-147516852	1.82612
SPINK6	5:147582356-147594700	1.56166
SPINK7	5:147691981-147695485	5.543
SPINK8	3:48348335-48369831	1.927
SPINK9	5:147700765-147719412	7.04846
SPINT1	15:41136215-41150405	0
SPINT2	19:38734674-38783254	8.69641
SPINT3	20:44141100-44144264	0
SPINT4	20:44350989-44354469	3.33426
SPINT5P	20:44378558-44378713	9.99832
SPIRE1	18:12446510-12658133	6.74993
SPIRE2	16:89884586-89937727	0
SPN	16:29674299-29682187	8.66224
SPNS1	16:28985541-28995869	7.18392
SPNS2	17:4402132-4442330	0.10882
SPNS3	17:4336982-4391503	9.5778
SPO11	20:55904814-55919050	5.92187
SPOCD1	1:32256022-32281652	9.61952
SPOCK1	5:136310986-136934068	0
SPOCK2	10:73818792-73848790	8.68099
SPOCK3	4:167654534-168155947	1.57416
SPON1	11:13983913-14289646	2.94957
SPON1	HG256_PATCH:13984235-14289351	9.12158
SPON2	4:1160719-1202750	9.91921
SPOP	17:47676245-47755596	0
SPOPL	2:139259370-139331117	2.90124
SPP1	4:88896818-88904562	0
SPP2	2:234959322-234985778	0
SPPL2A	15:50999505-51058005	0
SPPL2B	19:2328613-2355099	9.7461
SPPL2C	17:43922255-43924438	7.62588
SPPL3	12:121200312-121342174	7.8884
SPR	2:73114488-73119287	0
SPRED1	15:38544526-38649450	8.56791
SPRED2	2:65537984-65659771	0
SPRED3	19:38879060-38886881	4.53875
SPRN	10:135234169-135382916	9.71763
SPRR1A	1:152956556-152958289	7.49667
SPRR1B	1:153003677-153005376	2.63967
SPRR2A	1:153028588-153030013	0
SPRR2B	1:153042699-153113927	4.66565
SPRR2C	1:153112966-153113185	7.4035
SPRR2D	1:153012200-153014407	0
SPRR2E	1:153065610-153078660	2.79107
SPRR2F	1:153084589-153085991	6.31416
SPRR2G	1:153122057-153123345	0
SPRR3	1:152974222-152976332	5.72879
SPRR4	1:152943141-152945050	0
SPRTN	1:231472849-231490769	3.98479
SPRY1	4:124317949-124324910	5.27427
SPRY2	13:80910110-80915086	1.60592
SPRY3	X:154997473-155012121	0
SPRY4	5:141689991-141706020	0
SPRYD3	12:53458387-53473204	2.73737
SPRYD4	12:56862300-56864763	0
SPRYD7	13:50486841-50510626	8.54056
SPSB1	1:9352938-9429591	9.12784
SPSB2	12:6980098-6998522	5.93766
SPSB2	HG344_PATCH:6980098-6998522	0.89023
SPSB3	16:1826712-1843701	0.34144
SPSB4	3:140770243-140867453	7.17683
SPTA1	1:158580495-158656488	1.55205
SPTAN1	9:131314865-131395941	8.61595
SPTB	14:65213001-65346601	9.92121
SPTBN1	2:54683421-54896812	0
SPTBN2	11:66452718-66496697	9.94265
SPTBN4	19:40972147-41082370	7.3506
SPTBN5	15:42140344-42186275	0
SPTLC1	9:94794280-94877666	2.24015
SPTLC1P1	10:31649883-31650144	0.53338
SPTLC1P2	6:23856925-23857046	4.83605
SPTLC1P3	6:63937389-63937648	2.45747
SPTLC1P4	1:152050427-152050687	0
SPTLC1P5	13:78233547-78233799	5.45822
SPTLC2	14:77972339-78083116	1.8861
SPTLC3	20:12989626-13147411	8.8041
SPTSSA	14:34901994-34931562	5.74214
SPTSSB	3:161062579-161090668	2.62782
SPTY2D1	11:18627947-18656338	5.97654
SPTY2D1-AS1	11:18621333-18631802	5.44808
SPZ1	5:79615443-79617661	2.46325
SQLE	8:126010738-126034525	0
SQRDL	15:45923345-45983492	9.47154
SQSTM1	5:179233387-179265078	5.1972
SQSTM1P1	13:62980190-62981049	0
SRA1	5:139916924-139937895	0.03554
SRBD1	2:45615818-45839304	4.52958
SRC	20:35973087-36034453	0
SRCAP	16:30709529-30755602	5.69121
SRCIN1	17:36686250-36762183	0.10961
SRCIN1	HG745_PATCH:36686251-36762184	8.49049
SRCRB4D	7:76018650-76039012	1.10953
SRD5A1	5:6633455-6669675	0
SRD5A1P1	X:138529049-138529835	3.43069
SRD5A2	2:31747549-31806136	6.83424
SRD5A3	4:56212275-56239263	6.71535
SRD5A3-AS1	4:56230137-56262014	0
SRD5A3P1	11:59665657-59666606	0.55853
SREBF1	17:17713712-17740325	4.40237
SREBF2	22:42229108-42303312	5.43603
SREK1	5:65435798-65479443	3.31557
SREK1IP1	5:64013970-64064512	0
SRF	6:43139036-43149243	5.67472
SRFBP1	5:121297655-121411265	1.49716
SRGAP1	12:64238072-64541613	6.28696
SRGAP2	1:206516199-206637783	0.79985
SRGAP2-AS1	1:206552218-206554954	0.64562
SRGAP2-AS1	HG1293_PATCH:206442424-206445160	0
SRGAP2B	1:143913614-144094424	9.31423
SRGAP2B	HG1287_PATCH:145601106-145781943	1.46122
SRGAP2C	1:121107123-121129949	2.2422
SRGAP2C	HG1292_PATCH:121907885-121930711	5.67364
SRGAP2D	HG1287_PATCH:144661156-144754876	3.79136
SRGAP2	HG1293_PATCH:206266905-206527996	0
SRGAP3	3:9022274-9404737	0
SRGAP3-AS1	3:9055806-9057663	0.14979
SRGAP3-AS2	3:9234176-9236137	1.41207
SRGAP3-AS3	3:9258578-9259771	6.90218
SRGAP3-AS4	3:9298442-9299191	5.05048
SRGN	10:70847861-70864567	0
SRGNP1	13:78859972-78860423	2.05164
SRI	7:87834432-87856308	2.41863
SRIP1	4:58969312-58969600	1.94853
SRIP2	X:88622433-88622599	0
SRIP3	Y:6587002-6587221	5.12789
SRL	16:4239374-4292081	7.93694
SRM	1:11114640-11120081	0
SRMP1	20:46488531-46489416	9.50291
SRMP2	14:61385957-61386873	7.81378
SRMS	20:62172162-62178857	0
SRP14	15:40327939-40331389	1.29616
SRP14-AS1	15:40331511-40359491	0
SRP19	5:112196918-112205485	3.84774
SRP54	14:35451162-35498773	0
SRP68	17:74035183-74068734	0
SRP68P1	17:16690548-16691455	3.20366
SRP68P2	17:18430870-18431775	5.06446
SRP68P3	17:20319104-20320010	9.70372
SRP72	4:57333080-57369839	6.70093
SRP72P1	18:47021516-47023266	0
SRP72P2	6:158658367-158663829	7.25924
SRP9	1:225965530-225978168	5.48156
SRP9P1	10:93565802-93567253	0
SRPK1	6:35800742-35889119	4.44181
SRPK2	7:104751150-105039755	0
SRPK3	HG1497_PATCH:152944883-152954204	4.85907
SRPK3	X:153041866-153051187	0.37445
SRPR	11:126132813-126139039	5.79544
SRPRB	3:133502876-133544616	3.34473
SRPX2	X:99899214-99926296	0
SRPX	X:38008588-38080696	3.74554
SRR	17:2206676-2228554	7.25307
SRRD	22:26879842-26890624	4.47483
SRRM1	1:24958206-24999758	0.11868
SRRM1P2	3:83986195-83987387	8.53674
SRRM1P3	X:136058575-136067864	8.04239
SRRM2	16:2802329-2822539	1.86676
SRRM2-AS1	16:2787076-2802601	1.12552
SRRM3	7:75831215-75916605	9.29862
SRRM3	HG1257_PATCH:75666854-75752244	1.93595
SRRM4	12:119419299-119600856	9.37568
SRRM5	19:44100768-44118649	0
SRRT	7:100472732-100486285	2.84648
SRSF10	1:24291293-24307417	7.92027
SRSF10	GL000191.1:36276-50281	6.82005
SRSF10P1	18:48684651-48685753	9.6595
SRSF11	1:70671364-70718735	0.2065
SRSF1	17:56080720-56084707	5.652
SRSF12	6:89805677-89827800	4.24706
SRSF1P1	13:69982347-69982867	0
SRSF2	17:74730196-74733456	3.19102
SRSF3	6:36562144-36573377	0
SRSF4	1:29474254-29508499	7.17451
SRSF5	14:70193616-70238722	8.04362
SRSF6	20:42086567-42092245	6.03428
SRSF7	2:38970740-38978636	0
SRSF8	11:94800055-94804388	8.0409
SRSF8	11:94800360-94802388	3.0504
SRSF9	12:120899470-120907596	0
SRSF9P1	21:37667470-37668000	7.24664
SRXN1	20:627258-634014	0
SRY	Y:2654895-2655740	0
SS18	18:23596577-23671181	8.34918
SS18L1	20:60718821-60757540	4.91311
SS18L2	3:42623331-42636606	5.23855
SS18L2P1	10:35164137-35164350	2.3136
SS18L2P2	18:48947432-48948044	6.81455
SSB	2:170648442-170668574	5.75304
SSBP1	7:141438120-141487722	3.38935
SSBP1	HSCHR7_1_CTG6:141444128-141493730	0
SSBP2	5:80708839-81047616	8.86866
SSBP3	1:54691104-54879152	0
SSBP3-AS1	1:54703709-54704736	4.39684
SSBP4	19:18529673-18545372	3.28112
SSC5D	19:55999770-56030465	0
SSFA2	2:182756559-182795465	0
SSH1	12:109176465-109251366	0
SSH2	17:27952955-28257294	7.72673
SSH3	11:67070918-67080078	6.59984
SSMEM1	7:129847699-129856683	1.56322
SSNA1	9:140083098-140084822	2.49197
SSPN	12:26274923-26452223	5.15223
SSPO	7:149473130-149531068	1.10173
SSR1	6:7268538-7347679	7.77618
SSR1P1	6:150705442-150706256	5.49186
SSR1P2	13:75710290-75711077	4.18989
SSR2	1:155978838-155990750	6.90592
SSR3	3:156257928-156272973	0
SSR4	HG1497_PATCH:152961987-152966977	3.57283
SSR4P1	21:46491647-46494080	0
SSR4	X:153058970-153063960	7.35417
SSRP1	11:57093458-57103351	1.53046
SSSCA1	11:65337900-65341413	0.77327
SSSCA1-AS1	11:65337130-65337744	6.83654
SST	3:187386693-187388187	8.64843
SSTR1	14:38677203-38682272	4.22203
SSTR2	17:71161150-71167185	0
SSTR3	22:37600277-37608362	5.23834
SSTR4	20:23016056-23017314	9.71767
SSTR5	16:1122755-1131454	0
SSTR5-AS1	16:1114092-1128707	5.07481
SSU72	1:1477052-1510249	3.56908
SSU72P1	HG1462_PATCH:113627143-113627726	0.62428
SSU72P1	X:113625126-113625709	0
SSU72P2	11:4263285-4263871	0
SSU72P3	11:4351094-4351679	3.35742
SSU72P4	11:4308731-4309313	4.05135
SSU72P5	11:4254515-4255099	0.98136
SSU72P6	11:4299934-4300422	3.36799
SSU72P7	11:4359892-4360475	0
SSU72P8	7:124116424-124117009	0
SSUH2	3:8661085-8786726	7.71978
SSX1	HG1436_HG1432_PATCH:48114715-48126843	7.23405
SSX1	X:48114751-48126879	0.9277
SSX2B	X:52780317-52790617	2.61084
SSX2	HG1433_PATCH:52439895-52450189	5.38308
SSX2	HG1433_PATCH:52494230-52504536	4.78457
SSX2IP	1:85109389-85156486	3.77236
SSX2	X:52725945-52736239	7.11285
SSX3	HG1436_HG1432_PATCH:48205826-48216106	3.7614
SSX3	X:48205862-48216142	0.02596
SSX4B	X:48261523-48271344	3.61526
SSX4	HG1436_HG1432_PATCH:48242914-48252742	5.76636
SSX4	HG1436_HG1432_PATCH:48261480-48271309	0
SSX4	X:48242862-48252785	8.38691
SSX5	HG1436_HG1432_PATCH:48045618-48056162	0
SSX5	X:48045655-48056199	9.53393
SSX6	HG1436_HG1432_PATCH:47967380-47980085	4.41579
SSX6	X:47967366-47980068	0
SSX7	HG1433_PATCH:52387089-52397900	0
SSX7	X:52673139-52683950	6.21456
SSX8	HG1433_PATCH:52365934-52376948	1.72882
SSX8	X:52651984-52662998	0
SSX9	HG1436_HG1432_PATCH:48156214-48165578	3.65629
SSX9	X:48156250-48165614	5.96413
SSXP10	6:118910232-118910797	4.59391
SSXP1	HG1433_PATCH:52349531-52354758	0
SSXP1	X:52635581-52640808	0.00061
SSXP3	HG1436_HG1432_PATCH:48015765-48025749	0
SSXP3	X:48015794-48025778	7.65235
SSXP4	HG1433_PATCH:52341493-52346289	7.60626
SSXP4	X:52627543-52632339	6.90717
SSXP5	HG1433_PATCH:52415717-52420051	4.19491
SSXP5	X:52701767-52706101	8.68536
SSXP9	HG1436_HG1432_PATCH:48181747-48186082	6.09659
SSXP9	X:48181783-48186118	3.11954
ST13	22:41220538-41253026	4.38144
ST13P10	11:112138012-112139094	1.51
ST13P11	11:94646211-94646931	7.81446
ST13P11	HG348_PATCH:94646211-94646931	0.70364
ST13P12	5:82264706-82272972	0
ST13P13	10:104975465-104976557	5.56019
ST13P14	3:50914142-50915088	5.33721
ST13P15	3:143235964-143237071	2.1959
ST13P16	6:88154112-88154893	0.58497
ST13P18	X:92542731-92543758	7.5911
ST13P19	1:210438980-210440587	7.81456
ST13P20	1:82187377-82188753	0.36431
ST13P21	1:109044979-109046077	0.51061
ST13P2	2:188690067-188691176	1.35482
ST13P3	12:106409674-106410784	6.48734
ST13P4	13:50746224-50747317	2.05176
ST13P5	11:18283528-18284638	0.85663
ST13P6	8:134420248-134421471	0.39909
ST14	11:130029456-130080271	6.06472
ST18	8:53023398-53373519	3.02589
ST20	15:80191181-80216044	7.20323
ST20-MTHFS	15:80137536-80216096	8.3399
ST3GAL1	8:134467090-134584183	9.20981
ST3GAL1P1	4:68582092-68583106	8.83442
ST3GAL2	16:70413337-70473140	0
ST3GAL3	1:44171494-44396831	5.10709
ST3GAL4	11:126225534-126310239	5.91341
ST3GAL5	2:86066266-86116137	9.28822
ST3GAL6	3:98451079-98540045	2.33362
ST3GAL6-AS1	3:98433173-98451495	0
ST5	11:8714897-8932498	0
ST6GAL1	3:186648273-186796341	6.07494
ST6GAL2	2:107418055-107503564	5.93483
ST6GAL2-IT1	2:107439378-107441487	0.28233
ST6GALNAC1	17:74620842-74639920	0
ST6GALNAC2	17:74559791-74583038	2.01759
ST6GALNAC2P1	2:84267008-84267844	0
ST6GALNAC3	1:76540403-77100286	4.93162
ST6GALNAC4	9:130670164-130679317	3.1363
ST6GALNAC4P1	13:20392260-20392759	0
ST6GALNAC5	1:77333125-77531396	7.45888
ST6GALNAC6	9:130647599-130667687	8.35927
ST7	7:116593291-116870157	0
ST7-AS1	7:116592499-116594388	0
ST7-AS2	7:116712125-116786534	0
ST7L	1:113066139-113163447	8.03398
ST7-OT4	7:116593952-116738860	4.28904
ST8SIA1	12:22216706-22589975	0
ST8SIA2	15:92937057-93011958	1.58128
ST8SIA3	18:55018043-55038962	6.58055
ST8SIA4	5:100142638-100238970	5.33401
ST8SIA5	18:44259080-44339220	2.65252
ST8SIA6	10:17360381-17496329	8.06343
ST8SIA6-AS1	10:17428934-17455502	0
STAB1	3:52529353-52558511	8.27756
STAB2	12:103981050-104160505	0
STAC2	17:37366788-37382125	0
STAC3	12:57637235-57644976	0
STAC	3:36421835-36589499	9.8725
STAG1	3:136055076-136471220	8.73751
STAG2	X:123094061-123556514	9.37683
STAG3	7:99775185-99819111	7.41457
STAG3L1	7:74988447-75024657	8.45783
STAG3L2	7:74112304-74306731	9.20862
STAG3L3	7:72440226-72476445	5.32705
STAG3L3	HG1257_PATCH:72434652-72470879	0.74683
STAG3L4	7:66767607-66786513	1.15082
STAG3L5P	7:99933701-99949523	4.15197
STAG3L5P-PVRIG2P-PILRB	7:99933726-99965454	5.33673
STAM	10:17686123-17757913	0
STAM2	2:152973314-153032506	8.41036
STAMBP	2:74056085-74100786	0.21106
STAMBPL1	10:90639490-90734910	5.01475
STAM	HG544_PATCH:17686123-17757913	5.02479
STAP1	4:68424445-68473055	0
STAP2	19:4324039-4342783	0
STAR	8:38001166-38008783	0
STARD10	11:72465773-72504726	1.68881
STARD13	13:33677271-33924767	0
STARD13-AS	13:33845515-33855471	2.51799
STARD13-IT1	13:33732723-33738546	2.04619
STARD3	17:37793317-37819737	5.29303
STARD3NL	7:38217823-38270272	9.92051
STARD4	5:110831730-110848288	1.25648
STARD4-AS1	5:110847923-111075423	5.57091
STARD5	15:81601393-81616524	4.3914
STARD6	18:51850727-51884334	5.14199
STARD7	2:96850596-96874563	3.88609
STARD7-AS1	2:96874153-96908359	0.98684
STARD8	X:67867507-67945684	0
STARD9	15:42867856-43013179	7.48168
STARP1	13:65883986-65885085	0
STAT1	2:191829083-191885686	3.07222
STAT2	12:56735380-56753939	5.90157
STAT3	17:40465341-40540586	0
STAT4	2:191894301-192016322	0.2608
STAT5A	17:40439564-40463961	0
STAT5B	17:40351185-40428725	2.7806
STAT6	12:57489190-57525922	8.11558
STATH	4:70861646-70868287	0
STAU1	20:47729877-47804904	9.75501
STAU2	8:74332603-74659943	2.58145
STAU2-AS1	8:74332238-74353761	0.84789
STC1	8:23699427-23712320	0
STC2	5:172741715-172756506	3.84792
STEAP1	7:89783688-89794143	0
STEAP1B	7:22459062-22672544	0
STEAP2	7:89796903-89867451	7.02188
STEAP2-AS1	7:89511666-89840949	0
STEAP3	2:119981383-120023228	8.58956
STEAP3-AS1	2:120001997-120006647	0
STEAP4	7:87905743-87936206	0
STH	17:44076615-44077060	6.63447
STIL	1:47715810-47779819	0
STIM1	11:3875756-4114439	0
STIM2	4:26859299-27027003	1.59861
STIP1	11:63952743-63972015	0
STK10	5:171469076-171615390	0
STK11	19:1189405-1228428	2.22323
STK11IP	2:220462581-220481173	5.53066
STK16	2:220110176-220115059	0
STK17A	7:43622356-43666385	6.21648
STK17B	2:196998289-197041227	9.53515
STK19	6:31938867-31950598	0
STK19	HSCHR6_MHC_COX:31926503-31936775	5.92432
STK19	HSCHR6_MHC_DBB:31921137-31932782	3.82749
STK19	HSCHR6_MHC_MCF:32015398-32025671	6.02152
STK19	HSCHR6_MHC_QBL:31929343-31939616	0
STK19	HSCHR6_MHC_SSTO:31930803-31941075	0
STK19P	6:31981046-31981564	0
STK19P	HSCHR6_MHC_DBB:31963232-31963750	0
STK19P	HSCHR6_MHC_MCF:32057493-32058011	2.31903
STK19P	HSCHR6_MHC_SSTO:31972899-31973416	1.34268
STK24	13:99102454-99230194	4.46899
STK24-AS1	13:99229497-99231084	1.09064
STK25	2:242432088-242449145	5.32212
STK31	7:23749785-23872132	0
STK32A	5:146614525-146767415	7.59826
STK32B	4:5053168-5502725	0
STK32C	10:134020995-134145351	6.93391
STK33	11:8413417-8615836	0
STK33P1	9:88107493-88109009	0
STK35	20:2082256-2157684	1.72425
STK36	2:219536748-219567439	2.57961
STK38	6:36461668-36515247	3.00132
STK3	8:99413630-99955055	9.81429
STK38L	12:27396900-27478892	9.50276
STK39	2:168810529-169104651	6.86933
STK40	1:36805224-36851497	4.01862
STK4	20:43595114-43708600	0
STK4-AS1	20:43592434-43595043	2.53717
STMN1	1:26210671-26233482	1.86057
STMN1P2	4:138346579-138347018	0
STMN2	8:80523048-80578410	7.68979
STMN3	20:62271060-62284780	3.60143
STMN4	8:27092839-27115937	4.9655
STMND1	6:17102488-17131603	0
STOM	9:124101354-124132531	0
STOML1	15:74275546-74286963	4.1643
STOML2	9:35099887-35103154	0
STOML3	13:39540061-39565203	0
STON1	2:48756521-48826025	5.26659
STON1-GTF2A1L	2:48757063-49003654	0
STON2	14:81726999-81902809	9.3689
STOX1	10:70587297-70655188	8.30181
STOX2	4:184774583-184944679	0
STPG1	1:24683488-24743424	4.20532
STPG2	4:98105243-99064391	9.63976
STPG2-AS1	4:98288076-98411315	7.53478
STRA13	17:79976577-79981983	8.62221
STRA6	15:74471806-74504608	4.62613
STRA8	7:134916730-134943244	0
STRADA	17:61780191-61819330	0
STRADB	2:202252580-202345569	0.91854
STRADBP1	7:150209646-150210927	3.97646
STRAP	12:16035324-16056412	8.03047
STRBP	9:125871778-126030855	6.43223
STRC	15:43891595-44010458	0
STRCP1	15:43991685-44010382	0
STRIP1	1:110574198-110617263	0
STRIP2	7:129074273-129128240	0
STRN	2:37070782-37193615	9.21053
STRN3	14:31363004-31495607	3.03389
STRN4	19:47222763-47250251	6.92665
STSP1	Y:17659095-17705211	0.33324
STS	X:7137496-7272851	0
STT3A	11:125461606-125495110	1.23483
STT3A-AS1	11:125440179-125462473	4.61217
STT3B	3:31574129-31679112	0
STUB1	16:730223-732870	1.59198
STX10	19:13254871-13261197	0
STX11	6:144471662-144509507	2.71721
STX12	1:28099693-28150963	2.21622
STX16	20:57226327-57254582	0
STX16-NPEPL1	20:57226489-57290466	5.29442
STX17	9:102668914-102732618	3.00801
STX18	4:4417468-4544073	2.67573
STX18-AS1	4:4543857-4712665	8.91766
STX18-IT1	4:4477847-4483427	8.08663
STX19	3:93733212-93747454	2.37279
STX1A	7:73113535-73134002	0.29178
STX1A	HG1257_PATCH:73164162-73184629	7.98361
STX1B	16:31000576-31021949	0
STX2	12:131274144-131323811	6.90583
STX3	11:59480928-59573354	0
STX4	16:31044209-31054296	0.03664
STX5	11:62574368-62599560	0
STX6	1:180941860-180992047	0
STX7	6:132767005-132834337	9.44075
STX8	17:9153787-9479908	6.35391
STXBP1	9:130374543-130457460	2.61269
STXBP2	19:7701766-7712759	8.82889
STXBP3	1:109289295-109352148	0
STXBP4	17:53046087-53241646	0
STXBP5	6:147525560-147706866	6.00474
STXBP5-AS1	6:147163036-147525750	0
STXBP5L	3:120626918-121143608	0
STXBP6	14:25278861-25519503	8.61753
STYK1	12:10771537-10826917	0
STYX	14:53196897-53241716	6.84354
STYXL1	7:75625655-75677322	7.51043
STYXL1	HG1257_PATCH:75461294-75512961	7.87773
SUB1	5:32531738-32604185	1.71857
SUB1P1	8:11647513-11647897	6.82219
SUB1P2	14:74772127-74772766	3.18445
SUB1P3	16:4612814-4613129	2.43094
SUB1P4	16:23548381-23548877	6.96875
SUCLA2	13:48510621-48612125	1.1998
SUCLA2-AS1	13:48575524-48576688	8.55094
SUCLA2P1	6:30436658-30438028	2.62767
SUCLA2P1	HSCHR6_MHC_COX:30426521-30427891	0
SUCLA2P1	HSCHR6_MHC_DBB:30426943-30428313	0
SUCLA2P1	HSCHR6_MHC_MANN:30481339-30482709	8.01864
SUCLA2P1	HSCHR6_MHC_QBL:30426180-30427550	0.64848
SUCLA2P1	HSCHR6_MHC_SSTO:30425678-30427048	4.24872
SUCLA2P2	2:76333141-76334450	0
SUCLA2P3	2:25302769-25304558	2.91692
SUCLG1	2:84650646-84687169	0
SUCLG2	3:67410883-67705038	0
SUCLG2P2	12:94942016-94943312	7.06721
SUCLG2P4	5:29001866-29003464	0
SUCNR1	3:151591430-151602405	7.58512
SUCO	1:172501488-172580971	8.82104
SUDS3	12:118814184-118855840	0
SUDS3P1	5:177398316-177399282	7.50124
SUFU	10:104263743-104393292	8.33717
SUGCT	7:40174574-40900362	0
SUGP1	19:19386826-19431653	0
SUGP2	19:19101696-19144832	5.79435
SUGT1	13:53226843-53275044	6.00596
SUGT1P2	3:32794401-32795393	3.90475
SUGT1P3	13:41482294-41495910	2.86099
SUGT1P	9:33503652-33510709	5.85145
SULF1	8:70378858-70573150	0
SULF2	20:46285091-46415360	8.01695
SULT1A1	16:28616902-28634946	0.14092
SULT1A2	16:28603263-28608430	2.18131
SULT1A3	16:30205753-30215631	0
SULT1A4	16:29467126-29476300	0
SULT1B1	4:70586879-70653679	4.60388
SULT1C2	2:108905094-108926371	8.87219
SULT1C2P1	2:108938693-108970255	0
SULT1C3	2:108863650-108881807	7.60408
SULT1C4	2:108994366-109004513	0.40376
SULT1D1P	4:70657589-70679606	4.48024
SULT1E1	4:70676497-70725870	4.68876
SULT2A1	19:48373722-48389654	0
SULT2B1	19:49055331-49102682	7.45747
SULT4A1	22:44220388-44258398	8.33375
SULT6B1	2:37394962-37423741	3.52417
SUMF1	3:3742497-4508965	0
SUMF2	7:56131694-56148363	0.44353
SUMO1	2:203070902-203103331	0
SUMO1P1	20:52491790-52492096	0
SUMO1P2	1:168867373-168867677	0.06935
SUMO1P3	1:160287192-160287496	8.39702
SUMO1P4	19:49778375-49778677	0
SUMO2	17:73163407-73179078	0
SUMO2P10	3:33118695-33118983	5.95288
SUMO2P12	6:12319684-12319824	0
SUMO2P13	6:17582264-17582536	4.73193
SUMO2P14	7:24628733-24629026	8.66574
SUMO2P15	15:41052794-41053072	8.91939
SUMO2P1	6:29603836-29604120	0
SUMO2P16	8:30989054-30989318	0
SUMO2P17	17:46952221-46986345	8.90083
SUMO2P18	8:98870276-98871175	1.98014
SUMO2P19	8:103254267-103254847	0
SUMO2P1	HSCHR6_MHC_APD:29603969-29604253	7.20725
SUMO2P1	HSCHR6_MHC_COX:29600437-29600721	2.02956
SUMO2P1	HSCHR6_MHC_DBB:29603794-29604078	0
SUMO2P1	HSCHR6_MHC_MANN:29603404-29603688	0
SUMO2P1	HSCHR6_MHC_MCF:29603635-29603919	4.35501
SUMO2P1	HSCHR6_MHC_QBL:29603760-29604044	4.51356
SUMO2P1	HSCHR6_MHC_SSTO:29603536-29603820	0
SUMO2P20	8:70899649-70899932	3.851
SUMO2P2	9:23632103-23632358	2.93488
SUMO2P3	7:55799836-55800124	0
SUMO2P4	5:68364751-68365027	0
SUMO2P5	5:74521248-74521493	0
SUMO2P6	5:173988778-173989066	0.33357
SUMO2P7	17:48313205-48313490	0
SUMO2P8	6:108939202-108939488	1.37316
SUMO3	21:46225531-46238694	0.98888
SUMO4	6:149721494-149722177	0
SUN1	7:855527-936072	0
SUN2	22:39130729-39190148	8.73348
SUN3	7:48026744-48068716	1.41678
SUN5	20:31571578-31592239	6.83749
SUOX	12:56390963-56400425	5.48879
SUPT16H	14:21819630-21852425	1.87014
SUPT20H	13:37583448-37633850	1.03187
SUPT20HL1	X:24380877-24383541	0
SUPT20HL2	X:24328978-24331432	3.91968
SUPT3H	6:44777053-45345690	4.8862
SUPT4H1	17:56422538-56430454	1.3856
SUPT5H	19:39926795-39967310	0.43426
SUPT6H	17:26989108-27029697	0
SUPT7L	2:27873678-27886676	0
SUPV3L1	10:70939987-70968855	7.27612
SURF1	9:136218609-136223552	8.77771
SURF1	HG79_PATCH:136227289-136232211	8.43563
SURF2	9:136223427-136228045	5.06897
SURF2	HG79_PATCH:136232086-136236704	6.69604
SURF4	9:136228324-136242970	0
SURF4	HG79_PATCH:136236983-136251634	6.72555
SURF6	9:136197551-136203235	9.26135
SURF6	HG79_PATCH:136206250-136211933	2.75197
SURF6P1	Y:19304705-19305532	1.28032
SUSD1	9:114803064-114937688	5.74885
SUSD2	22:24577226-24585078	8.12377
SUSD3	9:95820988-95847420	0
SUSD4	1:223394160-223537544	0
SUSD5	3:33191536-33260707	0
SUV39H1	HG1436_HG1432_PATCH:48554952-48568411	0
SUV39H1	X:48553944-48567403	0
SUV39H2	10:14920818-14946314	3.87752
SUV420H1	11:67922329-67981295	0
SUV420H2	19:55851220-55859488	0
SUZ12	17:30264036-30328064	3.26537
SUZ12P	17:29036316-29117926	9.3791
SV2A	1:149874869-149889434	5.89591
SV2A	HG1287_PATCH:150589732-150604297	9.75151
SV2B	15:91643179-91844539	0
SV2C	5:75378996-75649764	5.13339
SVEP1	9:113127530-113342160	0
SVIL	10:29746266-30025710	5.72162
SVILP1	10:30960494-31006195	3.66742
SVIP	11:22835344-22851845	6.09403
SVOP	12:109304657-109372439	9.34367
